reading_timestamp,actual_temperature,threshold_min_temperature,threshold_max_temperature,product,shipment_id,operator,unit_co2_emitted,shipment_cost_eur,label_id,in_range,out_of_range,severity,exposure,city,latitude,longitude,location_info,Market Name,Market City,Market Label,Time Lost (h)
2025-05-28 00:48:00,11.437537710976827,10,13,Tomatoes - San Marzano,SH1477,Amazon Italia Logistica – OP-010,22.0,230,LOT202505-20250528-341,True,False,None,0.0,Florence,44.4056,8.9463,"44.4056, 8.9463 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-20 09:01:00,2.885561857285425,1,4,Lettuce - Iceberg,SH1404,Schenker Italiana – OP-007,15.0,180,LOT202504-20250420-342,True,False,None,0.0,Florence,44.4056,8.9463,"44.4056, 8.9463 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-18 00:20:00,1.3044948797899716,0,4,Apples - Evelina,SH1172,Schenker Italiana – OP-007,19.0,195,LOT202505-20250518-343,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-19 18:06:00,11.553948286624367,10,13,Tomatoes - Cherry,SH1125,Schenker Italiana – OP-007,18.0,210,LOT202505-20250519-344,True,False,None,0.0,Florence,38.1157,13.3615,"38.1157, 13.3615 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-11 04:41:00,11.136350243255437,10,13,Tomatoes - San Marzano,SH1394,BRT (Bartolini) – OP-008,22.0,230,LOT202504-20250411-345,True,False,None,0.0,Florence,45.0703,7.6869,"45.0703, 7.6869 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-01 15:56:00,1.9308068777089373,0,4,Apples - Golden,SH1420,FERCAM – OP-001,20.0,200,LOT202503-20250301-346,True,False,None,0.0,Florence,45.4384,10.9916,"45.4384, 10.9916 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-09 16:55:00,2.988431453608357,0,2,Strawberries - San Andreas,SH1552,Italtrans – OP-004,31.0,265,LOT202505-20250509-347,False,True,Medium,1.048377551,Florence,38.1938,15.554,"38.1938, 15.554 - Florence",MarketA,Rome,MarketA Rome,25.161061224
2025-04-21 11:31:00,2.3057478971694843,0,4,Apples - Gala,SH1903,BCUBE – OP-006,19.5,202,LOT202504-20250421-348,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-03 06:28:00,2.104991077257992,0,4,Apples - Gala,SH1090,GLS Italy – OP-009,19.5,202,LOT202504-20250403-349,True,False,None,0.0,Florence,45.0703,7.6869,"45.0703, 7.6869 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-24 09:39:00,15.050917874975035,13,15,Bananas - Cavendish,SH1939,Arcese Trasporti – OP-002,31.5,240,LOT202504-20250424-350,True,False,None,0.0,Florence,45.4384,10.9916,"45.4384, 10.9916 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-27 06:19:00,12.907722201436705,10,13,Tomatoes - Beefsteak,SH1181,FERCAM – OP-001,19.0,215,LOT202505-20250527-351,True,False,None,0.0,Florence,44.4949,11.3426,"44.4949, 11.3426 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-19 00:43:00,16.52425410190875,13,15,Bananas - Plantain,SH1274,Amazon Italia Logistica – OP-010,33.0,260,LOT202503-20250319-352,True,False,None,0.0,Florence,40.7259,8.5555,"40.7259, 8.5555 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-10 15:57:00,1.564381710063076,0,4,Apples - Evelina,SH1895,Arcese Trasporti – OP-002,19.0,195,LOT202505-20250510-353,True,False,None,0.0,Florence,45.4064,11.8768,"45.4064, 11.8768 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-28 09:23:00,10.518562160981794,10,13,Tomatoes - Cherry,SH1069,Schenker Italiana – OP-007,18.0,210,LOT202503-20250328-354,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-08 22:19:00,-1.2951947417278382,1,4,Lettuce - Butterhead,SH1291,SDA Express Courier – OP-003,14.0,175,LOT202505-20250508-355,False,True,Medium,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-28 03:03:00,13.92166458518097,13,15,Bananas - Plantain,SH1131,Amazon Italia Logistica – OP-010,33.0,260,LOT202503-20250328-356,True,False,None,0.0,Florence,38.1938,15.554,"38.1938, 15.554 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-19 07:45:00,0.7804427380829908,0,2,Strawberries - Albion,SH1300,Arcese Trasporti – OP-002,30.0,260,LOT202505-20250519-357,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-20 20:00:00,0.35237319209447626,0,2,Strawberries - San Andreas,SH1424,Schenker Italiana – OP-007,31.0,265,LOT202505-20250520-358,True,False,None,0.0,Florence,37.5079,15.083,"37.5079, 15.083 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-26 02:58:00,2.1833613005687993,0,4,Apples - Red Delicious,SH1326,Arcese Trasporti – OP-002,18.0,198,LOT202504-20250426-359,True,False,None,0.0,Florence,42.5636,12.6427,"42.5636, 12.6427 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-04 06:23:00,11.321503430220627,10,13,Tomatoes - San Marzano,SH1144,SDA Express Courier – OP-003,22.0,230,LOT202503-20250304-360,True,False,None,0.0,Florence,37.5079,15.083,"37.5079, 15.083 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-15 05:28:00,-0.5466262087400273,0,2,Strawberries - San Andreas,SH1423,Schenker Italiana – OP-007,31.0,265,LOT202504-20250415-361,False,True,Medium,0.0,Florence,45.0703,7.6869,"45.0703, 7.6869 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-20 01:39:00,1.9957131002577326,0,4,Apples - Fuji,SH1580,Italtrans – OP-004,21.0,205,LOT202504-20250420-362,True,False,None,0.0,Florence,38.1938,15.554,"38.1938, 15.554 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-18 22:49:00,13.601465204579817,13,15,Bananas - Plantain,SH1135,FERCAM – OP-001,33.0,260,LOT202503-20250318-363,True,False,None,0.0,Florence,44.4056,8.9463,"44.4056, 8.9463 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-23 03:00:00,13.668293771914085,13,15,Bananas - Red Banana,SH1450,Savino Del Bene – OP-005,32.0,250,LOT202503-20250323-364,True,False,None,0.0,Florence,43.7696,11.2558,"43.7696, 11.2558 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-22 22:25:00,2.487805633904838,1,4,Lettuce - Lollo Rosso,SH1164,GLS Italy – OP-009,16.0,185,LOT202503-20250322-365,True,False,None,0.0,Florence,42.5636,12.6427,"42.5636, 12.6427 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-16 06:55:00,11.874335620211241,10,13,Tomatoes - Beefsteak,SH1028,BRT (Bartolini) – OP-008,19.0,215,LOT202503-20250316-366,True,False,None,0.0,Florence,45.0703,7.6869,"45.0703, 7.6869 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-23 20:19:00,14.96573921782777,13,15,Bananas - Cavendish,SH1773,GLS Italy – OP-009,31.5,240,LOT202504-20250423-367,True,False,None,0.0,Florence,40.3529,18.1743,"40.3529, 18.1743 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-31 06:25:00,1.9443222862753515,0,4,Apples - Red Delicious,SH1193,Amazon Italia Logistica – OP-010,18.0,198,LOT202503-20250331-368,True,False,None,0.0,Florence,37.0755,15.2866,"37.0755, 15.2866 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-19 17:18:00,13.001749441667084,13,15,Bananas - Cavendish,SH1388,GLS Italy – OP-009,31.5,240,LOT202503-20250319-369,True,False,None,0.0,Florence,45.4642,9.19,"45.4642, 9.19 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-19 01:37:00,14.354446010981254,13,15,Bananas - Plantain,SH1852,Schenker Italiana – OP-007,33.0,260,LOT202503-20250319-370,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-23 06:27:00,14.763708099910895,13,15,Bananas - Cavendish,SH1169,Italtrans – OP-004,31.5,240,LOT202504-20250423-371,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-26 13:57:00,1.81092543334876,0,4,Apples - Golden,SH1705,Savino Del Bene – OP-005,20.0,200,LOT202505-20250526-372,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-01 11:50:00,2.5650556392725563,1,4,Lettuce - Iceberg,SH1140,FERCAM – OP-001,15.0,180,LOT202504-20250401-373,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-09 11:21:00,12.836865142507284,10,13,Tomatoes - Cherry,SH1173,FERCAM – OP-001,18.0,210,LOT202503-20250309-374,True,False,None,0.0,Florence,40.4644,17.247,"40.4644, 17.247 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-21 10:26:00,15.165250067194439,13,15,Bananas - Plantain,SH1006,SDA Express Courier – OP-003,33.0,260,LOT202503-20250321-375,False,True,Medium,0.01078224,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.25877376
2025-03-13 08:18:00,11.056757426464262,10,13,Tomatoes - Roma,SH1745,BRT (Bartolini) – OP-008,20.0,220,LOT202503-20250313-376,True,False,None,0.0,Florence,40.8518,14.2681,"40.8518, 14.2681 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-01 10:01:00,14.390416598041508,13,15,Bananas - Red Banana,SH1478,Arcese Trasporti – OP-002,32.0,250,LOT202504-20250401-377,True,False,None,0.0,Florence,44.8381,11.6198,"44.8381, 11.6198 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-30 07:49:00,10.546526370460088,10,13,Tomatoes - Roma,SH1073,Italtrans – OP-004,20.0,220,LOT202503-20250330-378,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-30 04:12:00,12.887199805141568,10,13,Tomatoes - Roma,SH1910,Arcese Trasporti – OP-002,20.0,220,LOT202504-20250430-379,True,False,None,0.0,Florence,41.4622,15.5446,"41.4622, 15.5446 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-29 01:47:00,10.81798963846074,10,13,Tomatoes - Beefsteak,SH1813,Savino Del Bene – OP-005,19.0,215,LOT202505-20250529-380,True,False,None,0.0,Florence,45.4642,9.19,"45.4642, 9.19 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-22 05:22:00,12.099165780179037,13,15,Bananas - Plantain,SH1238,GLS Italy – OP-009,33.0,260,LOT202505-20250522-381,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-03 14:04:00,15.151168194909662,13,15,Bananas - Cavendish,SH1145,FERCAM – OP-001,31.5,240,LOT202504-20250403-382,True,False,None,0.0,Florence,45.5416,10.2118,"45.5416, 10.2118 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-08 15:13:00,13.804425302864257,13,15,Bananas - Cavendish,SH1792,Savino Del Bene – OP-005,31.5,240,LOT202505-20250508-383,True,False,None,0.0,Florence,45.4384,10.9916,"45.4384, 10.9916 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-27 20:23:00,15.202109217180485,13,15,Bananas - Red Banana,SH1234,GLS Italy – OP-009,32.0,250,LOT202505-20250527-384,True,False,None,0.0,Florence,40.9287,14.1951,"40.9287, 14.1951 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-29 14:44:00,3.1317870530824914,1,4,Lettuce - Lollo Rosso,SH1220,FERCAM – OP-001,16.0,185,LOT202505-20250529-385,True,False,None,0.0,Florence,44.6471,10.9252,"44.6471, 10.9252 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-28 22:38:00,2.6674467690558195,1,4,Lettuce - Lollo Rosso,SH1923,GLS Italy – OP-009,16.0,185,LOT202504-20250428-386,True,False,None,0.0,Florence,39.2238,9.1217,"39.2238, 9.1217 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-09 14:56:00,13.39868232576443,13,15,Bananas - Red Banana,SH1500,BRT (Bartolini) – OP-008,32.0,250,LOT202504-20250409-387,True,False,None,0.0,Florence,45.4642,9.19,"45.4642, 9.19 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-20 02:10:00,12.120254890324603,10,13,Tomatoes - Beefsteak,SH1132,Italtrans – OP-004,19.0,215,LOT202503-20250320-388,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-28 17:29:00,11.830272531223612,10,13,Tomatoes - Cherry,SH1990,Amazon Italia Logistica – OP-010,18.0,210,LOT202505-20250528-389,True,False,None,0.0,Florence,38.1112,15.6613,"38.1112, 15.6613 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-14 20:55:00,9.513872368093189,10,13,Tomatoes - San Marzano,SH1774,Savino Del Bene – OP-005,22.0,230,LOT202503-20250314-390,True,False,None,0.0,Florence,39.2238,9.1217,"39.2238, 9.1217 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-19 13:23:00,2.3933709462370185,1,4,Lettuce - Butterhead,SH1185,Savino Del Bene – OP-005,14.0,175,LOT202503-20250319-391,True,False,None,0.0,Florence,45.4459,8.6222,"45.4459, 8.6222 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-17 03:59:00,11.576191648626905,10,13,Tomatoes - Cherry,SH1041,BCUBE – OP-006,18.0,210,LOT202503-20250317-392,True,False,None,0.0,Florence,45.0703,7.6869,"45.0703, 7.6869 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-24 09:01:00,11.803115952413272,10,13,Tomatoes - Beefsteak,SH1696,Schenker Italiana – OP-007,19.0,215,LOT202504-20250424-393,True,False,None,0.0,Florence,45.0703,7.6869,"45.0703, 7.6869 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-17 22:14:00,13.87930952321108,13,15,Bananas - Plantain,SH1108,BRT (Bartolini) – OP-008,33.0,260,LOT202505-20250517-394,True,False,None,0.0,Florence,43.1107,12.3908,"43.1107, 12.3908 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-09 00:41:00,12.950772662903416,13,15,Bananas - Plantain,SH1588,BRT (Bartolini) – OP-008,33.0,260,LOT202503-20250309-395,True,False,None,0.0,Florence,40.8518,14.2681,"40.8518, 14.2681 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-14 14:35:00,2.0901004825414944,1,4,Lettuce - Iceberg,SH1056,Arcese Trasporti – OP-002,15.0,180,LOT202505-20250514-396,True,False,None,0.0,Florence,45.5455,11.5354,"45.5455, 11.5354 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-15 21:01:00,13.608473775596043,13,15,Bananas - Red Banana,SH1405,GLS Italy – OP-009,32.0,250,LOT202504-20250415-397,True,False,None,0.0,Florence,40.7259,8.5555,"40.7259, 8.5555 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-01 09:17:00,10.744636134150468,13,15,Bananas - Cavendish,SH1442,Schenker Italiana – OP-007,31.5,240,LOT202505-20250501-398,False,True,Medium,0.0,Florence,38.1157,13.3615,"38.1157, 13.3615 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-04 03:13:00,13.056293661603302,13,15,Bananas - Plantain,SH1757,Italtrans – OP-004,33.0,260,LOT202504-20250404-399,True,False,None,0.0,Florence,38.1112,15.6613,"38.1112, 15.6613 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-24 00:22:00,1.379689240181994,0,2,Strawberries - Albion,SH1997,Italtrans – OP-004,30.0,260,LOT202503-20250324-400,True,False,None,0.0,Florence,38.1112,15.6613,"38.1112, 15.6613 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-19 16:36:00,11.49607563260302,10,13,Tomatoes - Cherry,SH1024,BRT (Bartolini) – OP-008,18.0,210,LOT202503-20250319-401,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-14 16:04:00,11.23018526817342,10,13,Tomatoes - Beefsteak,SH1467,Italtrans – OP-004,19.0,215,LOT202504-20250414-402,True,False,None,0.0,Florence,46.07,11.119,"46.07, 11.119 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-01 05:25:00,2.6016855557073506,0,4,Apples - Evelina,SH1539,BCUBE – OP-006,19.0,195,LOT202504-20250401-403,True,False,None,0.0,Florence,44.4949,11.3426,"44.4949, 11.3426 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-27 10:52:00,2.202747566624042,0,4,Apples - Gala,SH1531,Savino Del Bene – OP-005,19.5,202,LOT202505-20250527-404,True,False,None,0.0,Florence,44.0604,12.5656,"44.0604, 12.5656 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-04 05:28:00,12.650877629556806,10,13,Tomatoes - Roma,SH1618,SDA Express Courier – OP-003,20.0,220,LOT202503-20250304-405,True,False,None,0.0,Florence,40.8518,14.2681,"40.8518, 14.2681 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-25 09:33:00,12.974690961085718,13,15,Bananas - Cavendish,SH1694,Amazon Italia Logistica – OP-010,31.5,240,LOT202503-20250325-406,True,False,None,0.0,Florence,46.07,11.119,"46.07, 11.119 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-05 04:37:00,3.5585539562862594,1,4,Lettuce - Iceberg,SH1926,Arcese Trasporti – OP-002,15.0,180,LOT202504-20250405-407,True,False,None,0.0,Florence,45.0703,7.6869,"45.0703, 7.6869 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-06 16:59:00,1.1555454896729573,0,2,Strawberries - Albion,SH1338,GLS Italy – OP-009,30.0,260,LOT202505-20250506-408,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-05 16:28:00,1.9428318613225612,0,4,Apples - Renetta,SH1051,Amazon Italia Logistica – OP-010,20.5,210,LOT202505-20250505-409,True,False,None,0.0,Florence,37.0755,15.2866,"37.0755, 15.2866 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-09 09:50:00,0.40564169161804653,0,2,Strawberries - Monterey,SH1507,GLS Italy – OP-009,29.0,255,LOT202505-20250509-410,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-08 06:37:00,9.546262555874383,10,13,Tomatoes - Beefsteak,SH1516,FERCAM – OP-001,19.0,215,LOT202505-20250508-411,True,False,None,0.0,Florence,40.8518,14.2681,"40.8518, 14.2681 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-18 16:55:00,12.199934743352348,10,13,Tomatoes - Beefsteak,SH1920,Amazon Italia Logistica – OP-010,19.0,215,LOT202504-20250418-412,True,False,None,0.0,Florence,46.4983,11.3548,"46.4983, 11.3548 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-25 08:06:00,13.033866429665043,10,13,Tomatoes - Beefsteak,SH1781,SDA Express Courier – OP-003,19.0,215,LOT202503-20250325-413,True,False,None,0.0,Florence,46.4983,11.3548,"46.4983, 11.3548 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-02 16:24:00,2.3618798162072236,0,4,Apples - Evelina,SH1264,BRT (Bartolini) – OP-008,19.0,195,LOT202504-20250402-414,True,False,None,0.0,Florence,41.1171,16.8719,"41.1171, 16.8719 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-10 10:59:00,2.0613975375881757,1,4,Lettuce - Iceberg,SH1817,BCUBE – OP-006,15.0,180,LOT202505-20250510-415,True,False,None,0.0,Florence,38.1938,15.554,"38.1938, 15.554 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-14 01:05:00,2.896825518652983,0,4,Apples - Fuji,SH1710,Savino Del Bene – OP-005,21.0,205,LOT202505-20250514-416,True,False,None,0.0,Florence,38.1157,13.3615,"38.1157, 13.3615 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-18 03:50:00,11.029883326836371,10,13,Tomatoes - Beefsteak,SH1682,Savino Del Bene – OP-005,19.0,215,LOT202504-20250418-417,True,False,None,0.0,Florence,40.8518,14.2681,"40.8518, 14.2681 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-01 20:53:00,10.619547243941229,10,13,Tomatoes - Cherry,SH1832,BCUBE – OP-006,18.0,210,LOT202504-20250401-418,True,False,None,0.0,Florence,40.8518,14.2681,"40.8518, 14.2681 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-10 12:00:00,11.005757221912766,10,13,Tomatoes - Beefsteak,SH1518,Schenker Italiana – OP-007,19.0,215,LOT202505-20250510-419,True,False,None,0.0,Florence,45.6495,13.7768,"45.6495, 13.7768 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-27 08:58:00,-1.420780218082372,0,4,Apples - Gala,SH1447,FERCAM – OP-001,19.5,202,LOT202505-20250527-420,False,True,High,0.0,Florence,38.1112,15.6613,"38.1112, 15.6613 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-12 13:12:00,2.305503951490627,1,4,Lettuce - Lollo Rosso,SH1018,GLS Italy – OP-009,16.0,185,LOT202504-20250412-421,True,False,None,0.0,Florence,43.5485,10.3106,"43.5485, 10.3106 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-03 23:52:00,10.917638951068563,10,13,Tomatoes - Roma,SH1715,SDA Express Courier – OP-003,20.0,220,LOT202505-20250503-422,True,False,None,0.0,Florence,44.4184,12.2035,"44.4184, 12.2035 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-25 08:27:00,14.680162558493718,13,15,Bananas - Cavendish,SH1483,Italtrans – OP-004,31.5,240,LOT202505-20250525-423,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-16 23:29:00,2.067654804517602,0,4,Apples - Gala,SH1568,Amazon Italia Logistica – OP-010,19.5,202,LOT202504-20250416-424,True,False,None,0.0,Florence,44.4056,8.9463,"44.4056, 8.9463 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-14 21:54:00,1.934342025187589,1,4,Lettuce - Iceberg,SH1433,FERCAM – OP-001,15.0,180,LOT202504-20250414-425,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-26 04:52:00,1.4362248809234548,0,2,Strawberries - Monterey,SH1367,Amazon Italia Logistica – OP-010,29.0,255,LOT202505-20250526-426,True,False,None,0.0,Florence,43.7696,11.2558,"43.7696, 11.2558 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-22 16:04:00,12.261284842217293,10,13,Tomatoes - Roma,SH1083,SDA Express Courier – OP-003,20.0,220,LOT202505-20250522-427,True,False,None,0.0,Florence,38.1157,13.3615,"38.1157, 13.3615 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-15 09:02:00,0.9078302580603197,0,2,Strawberries - Monterey,SH1061,Arcese Trasporti – OP-002,29.0,255,LOT202505-20250515-428,True,False,None,0.0,Florence,45.6983,9.6773,"45.6983, 9.6773 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-10 13:20:00,13.626662290854487,13,15,Bananas - Cavendish,SH1638,Arcese Trasporti – OP-002,31.5,240,LOT202503-20250310-429,True,False,None,0.0,Florence,40.8518,14.2681,"40.8518, 14.2681 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-16 05:27:00,1.7552060303918957,0,4,Apples - Golden,SH1272,FERCAM – OP-001,20.0,200,LOT202503-20250316-430,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-30 01:15:00,12.680618324040287,13,15,Bananas - Cavendish,SH1285,BRT (Bartolini) – OP-008,31.5,240,LOT202504-20250430-431,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-12 14:47:00,0.38757902560841634,0,2,Strawberries - Albion,SH1360,SDA Express Courier – OP-003,30.0,260,LOT202504-20250412-432,True,False,None,0.0,Florence,44.698,10.63,"44.698, 10.63 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-08 00:35:00,2.2606339395221733,1,4,Lettuce - Butterhead,SH1354,SDA Express Courier – OP-003,14.0,175,LOT202505-20250508-433,True,False,None,0.0,Florence,45.4384,10.9916,"45.4384, 10.9916 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-09 17:48:00,1.2301066233162083,0,4,Apples - Red Delicious,SH1456,BCUBE – OP-006,18.0,198,LOT202503-20250309-434,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-24 13:10:00,2.2405095294916215,1,4,Lettuce - Romaine,SH1278,BRT (Bartolini) – OP-008,17.0,190,LOT202505-20250524-435,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-10 14:38:00,2.379843582078955,0,4,Apples - Fuji,SH1012,GLS Italy – OP-009,21.0,205,LOT202505-20250510-436,True,False,None,0.0,Florence,45.5416,10.2118,"45.5416, 10.2118 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-12 17:34:00,15.122810771298218,13,15,Bananas - Plantain,SH1182,GLS Italy – OP-009,33.0,260,LOT202505-20250512-437,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-05-22 01:14:00,13.248240723393403,13,15,Bananas - Plantain,SH1368,Italtrans – OP-004,33.0,260,LOT202505-20250522-438,True,False,None,0.0,Florence,41.4622,15.5446,"41.4622, 15.5446 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-06 06:33:00,2.958942050326236,0,4,Apples - Renetta,SH1881,Savino Del Bene – OP-005,20.5,210,LOT202504-20250406-439,True,False,None,0.0,Florence,43.8777,11.1022,"43.8777, 11.1022 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-01 01:38:00,1.8537859380162145,0,4,Apples - Gala,SH1615,Arcese Trasporti – OP-002,19.5,202,LOT202504-20250401-440,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-03-24 04:37:00,13.023798892151978,13,15,Bananas - Red Banana,SH1223,GLS Italy – OP-009,32.0,250,LOT202503-20250324-441,True,False,None,0.0,Florence,41.9028,12.4964,"41.9028, 12.4964 - Florence",MarketA,Rome,MarketA Rome,0.0
2025-04-27 01:49:00,13.817896882227998,13,15,Bananas - Plantain,SH1572,BRT (Bartolini) – OP-008,33.0,260,LOT202504-20250427-442,True,False,None,0.0,Florence,46.0622,13.234,"46.0622, 13.234 - Florence",MarketA,Rome,MarketA Rome,0.0
